avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.76,0.76,6.0,0.5433342960208886,0.12,-5648,5648,0.0,0.0,0.0,0.08470588235294117
-0.88,0.88,5.21,0.5379277604638235,0.06,-5736,5736,0.0,0.0,0.0,0.08434782608695653
-0.76,0.76,6.46,0.5325750235109391,0.12,-5812,5812,0.0,0.0,0.0,0.08485714285714285
-0.82,0.82,5.93,0.5272755498305473,0.09,-5894,5894,0.0,0.0,0.0,0.08492957746478873
-0.82,0.82,5.67,0.5220288094178624,0.09,-5976,5976,0.0,0.0,0.0,0.085
-0.74,0.74,5.91,0.5168342775419988,0.13,-6050,6050,0.0,0.0,0.0,0.08561643835616438
-0.82,0.82,6.71,0.5116914346934888,0.09,-6132,6132,0.0,0.0,0.0,0.08567567567567567
-0.8,0.8,5.43,0.506599766532328,0.1,-6212,6212,0.0,0.0,0.0,0.08586666666666666
-0.82,0.82,5.48,0.5015587638365347,0.09,-6294,6294,0.0,0.0,0.0,0.08592105263157895
-0.86,0.86,6.2,0.496567922451223,0.07,-6456,6456,0.0,0.0,0.0,0.08615384615384615
-0.7,0.7,6.92,0.4916267432381818,0.15,-6526,6526,0.0,0.0,0.0,0.0869620253164557
-0.84,0.84,5.9,0.4867347320259549,0.08,-6610,6610,0.0,0.0,0.0,0.086875
-0.72,0.72,6.82,0.48189139956041893,0.14,-6682,6682,0.0,0.0,0.0,0.08753086419753087
-0.86,0.86,6.08,0.4770962614558525,0.07,-6768,6768,0.0,0.0,0.0,0.0873170731707317
-0.72,0.72,6.41,0.4723488381464926,0.14,-6840,6840,0.0,0.0,0.0,0.08795180722891566
-0.88,0.88,4.31,0.467648654838573,0.06,-6928,6928,0.0,0.0,0.0,0.08761904761904762
-0.82,0.82,4.05,0.46299524146283894,0.09,-7010,7010,0.0,0.0,0.0,0.08764705882352941
-0.72,0.72,6.54,0.4583881326275357,0.14,-7082,7082,0.0,0.0,0.0,0.08825581395348837
-0.6,0.6,6.37,0.45382686757186447,0.2,-7142,7142,0.0,0.0,0.0,0.08954022988505747
-0.72,0.72,6.39,0.4493109901199013,0.14,-7288,7288,0.0,0.0,0.0,0.090561797752809
-0.78,0.78,5.67,0.44484004863497356,0.11,-7366,7366,0.0,0.0,0.0,0.09077777777777778
-0.86,0.86,6.02,0.4404135959744933,0.07,-7452,7452,0.0,0.0,0.0,0.09054945054945054
-0.96,0.96,6.3,0.4360311894452362,0.02,-7548,7548,0.0,0.0,0.0,0.08978260869565217
-0.84,0.84,6.86,0.4316923907590687,0.08,-7632,7632,0.0,0.0,0.0,0.08967741935483871
-0.92,0.92,6.3,0.42739676598911336,0.04,-7724,7724,0.0,0.0,0.0,0.08914893617021277
-0.82,0.82,5.85,0.42314388552635285,0.09,-7806,7806,0.0,0.0,0.0,0.0891578947368421
-0.66,0.66,5.95,0.4189333240366638,0.17,-7872,7872,0.0,0.0,0.0,0.09
-0.84,0.84,5.65,0.41476466041827703,0.08,-7956,7956,0.0,0.0,0.0,0.08989690721649485
-0.86,0.86,6.21,0.41063747775966636,0.07,-8042,8042,0.0,0.0,0.0,0.08969387755102042
-0.68,0.68,6.49,0.4065513632978508,0.16,-8178,8178,0.0,0.0,0.0,0.0911
-0.98,0.98,6.94,0.40250590837711264,0.01,-8276,8276,0.0,0.0,0.0,0.0902970297029703
-0.72,0.72,6.79,0.39850070840813034,0.14,-8348,8348,0.0,0.0,0.0,0.0907843137254902
-0.72,0.72,6.38,0.39453536282751267,0.14,-8420,8420,0.0,0.0,0.0,0.0912621359223301
-0.68,0.68,6.44,0.3906094750577395,0.16,-8488,8488,0.0,0.0,0.0,0.09192307692307693
-0.82,0.82,5.93,0.3867226524674988,0.09,-8570,8570,0.0,0.0,0.0,0.0919047619047619
-0.76,0.76,6.28,0.38287450633242015,0.12,-8646,8646,0.0,0.0,0.0,0.09216981132075472
-0.84,0.84,5.59,0.3790646517961982,0.08,-8730,8730,0.0,0.0,0.0,0.09205607476635513
-0.82,0.82,5.43,0.375292707832101,0.09,-8812,8812,0.0,0.0,0.0,0.09203703703703704
-0.74,0.74,6.34,0.37155829720486555,0.13,-8886,8886,0.0,0.0,0.0,0.09238532110091743
