avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.76,0.76,5.42,0.8269512773451482,0.12,-1504,1504,0.0,0.0,0.0,0.1419047619047619
-0.7,0.7,5.17,0.8187225652655491,0.15,-1664,1664,0.0,0.0,0.0,0.13826086956521738
-0.94,0.94,6.77,0.8105757343128605,0.03,-1758,1758,0.0,0.0,0.0,0.13375
-0.96,0.96,5.39,0.8025099697157205,0.02,-1854,1854,0.0,0.0,0.0,0.1292
-1.0,1.0,6.18,0.7945244648102819,0.02,-1954,1954,0.0,0.0,0.0,0.12423076923076923
-0.96,0.96,5.43,0.7866184209595359,0.02,-2050,2050,0.0,0.0,0.0,0.12037037037037036
-0.98,0.98,7.14,0.7787910474734399,0.01,-2148,2148,0.0,0.0,0.0,0.11642857142857142
-1.0,1.0,6.01,0.7710415615298397,0.01,-2248,2248,0.0,0.0,0.0,0.11241379310344828
-0.72,0.72,5.97,0.7633691880961806,0.14,-2320,2320,0.0,0.0,0.0,0.11333333333333333
-0.62,0.62,5.9,0.7557731598519929,0.19,-2382,2382,0.0,0.0,0.0,0.11580645161290322
-0.82,0.82,5.67,0.748252717112154,0.09,-2464,2464,0.0,0.0,0.0,0.115
-0.68,0.68,5.94,0.74080710775091,0.16,-2592,2592,0.0,0.0,0.0,0.1188235294117647
-0.7,0.7,5.56,0.7334355871266565,0.15,-2662,2662,0.0,0.0,0.0,0.11971428571428572
-0.64,0.64,5.97,0.7261374180074647,0.18,-2726,2726,0.0,0.0,0.0,0.1213888888888889
-0.62,0.62,5.79,0.7189118704973512,0.19,-2788,2788,0.0,0.0,0.0,0.12324324324324325
-0.56,0.56,6.76,0.7117582219632792,0.22,-2844,2844,0.0,0.0,0.0,0.12578947368421053
-0.72,0.72,5.97,0.7046757569628911,0.14,-2916,2916,0.0,0.0,0.0,0.12615384615384614
-0.84,0.84,5.76,0.697663767172952,0.08,-3000,3000,0.0,0.0,0.0,0.125
-0.74,0.74,5.69,0.6907215513185129,0.13,-3074,3074,0.0,0.0,0.0,0.1251219512195122
-0.64,0.64,6.17,0.6838484151027725,0.18,-3138,3138,0.0,0.0,0.0,0.12642857142857142
-0.7,0.7,5.56,0.6770436711376424,0.15,-3208,3208,0.0,0.0,0.0,0.12697674418604651
-0.64,0.64,6.07,0.6703066388750015,0.18,-3348,3348,0.0,0.0,0.0,0.128
-0.7,0.7,5.42,0.6636366445386316,0.15,-3418,3418,0.0,0.0,0.0,0.1284782608695652
-0.66,0.66,6.36,0.657033021056833,0.17,-3484,3484,0.0,0.0,0.0,0.12936170212765957
-0.62,0.62,6.28,0.6504951079957114,0.19,-3546,3546,0.0,0.0,0.0,0.130625
-0.62,0.62,5.85,0.6440222514931265,0.19,-3608,3608,0.0,0.0,0.0,0.13183673469387755
-0.62,0.62,5.81,0.6376138041932984,0.19,-3670,3670,0.0,0.0,0.0,0.133
-0.62,0.62,5.47,0.6312691251820646,0.19,-3732,3732,0.0,0.0,0.0,0.13411764705882354
-0.68,0.68,5.72,0.6249875799227835,0.16,-3800,3800,0.0,0.0,0.0,0.1346153846153846
-0.76,0.76,5.21,0.6187685401928729,0.12,-3876,3876,0.0,0.0,0.0,0.13433962264150942
-0.72,0.72,5.73,0.6126113840209793,0.14,-3948,3948,0.0,0.0,0.0,0.13444444444444445
-0.84,0.84,5.67,0.6065154956247766,0.08,-4090,4090,0.0,0.0,0.0,0.13482142857142856
-0.76,0.76,6.8,0.6004802653493791,0.12,-4166,4166,0.0,0.0,0.0,0.13456140350877194
-0.8,0.8,5.99,0.594505089606372,0.1,-4246,4246,0.0,0.0,0.0,0.1339655172413793
-0.78,0.78,5.78,0.5885893708134431,0.11,-4324,4324,0.0,0.0,0.0,0.1335593220338983
-0.62,0.62,5.82,0.5827325173346204,0.19,-4386,4386,0.0,0.0,0.0,0.1345
-0.62,0.62,6.08,0.5769339434210992,0.19,-4448,4448,0.0,0.0,0.0,0.13540983606557377
-0.72,0.72,5.62,0.5711930691526644,0.14,-4520,4520,0.0,0.0,0.0,0.13548387096774195
-0.62,0.62,5.68,0.565509320379691,0.19,-4582,4582,0.0,0.0,0.0,0.13634920634920636
-0.68,0.68,5.65,0.5598821286657205,0.16,-4650,4650,0.0,0.0,0.0,0.13671875
-0.68,0.68,5.87,0.5543109312306146,0.16,-4718,4718,0.0,0.0,0.0,0.13707692307692307
-0.64,0.64,5.9,0.5487951708942683,0.18,-4856,4856,0.0,0.0,0.0,0.13761194029850746
-0.44,0.44,7.41,0.5433342960208886,0.28,-4900,4900,0.0,0.0,0.0,0.13970588235294118
-0.7,0.7,6.02,0.5379277604638235,0.15,-4970,4970,0.0,0.0,0.0,0.1398550724637681
-0.88,0.88,4.99,0.5325750235109391,0.06,-5058,5058,0.0,0.0,0.0,0.1387142857142857
-0.72,0.72,5.39,0.5272755498305473,0.14,-5130,5130,0.0,0.0,0.0,0.1387323943661972
-0.66,0.66,5.48,0.5220288094178624,0.17,-5196,5196,0.0,0.0,0.0,0.13916666666666666
-0.76,0.76,5.24,0.5168342775419988,0.12,-5272,5272,0.0,0.0,0.0,0.1389041095890411
-0.54,0.54,6.51,0.5116914346934888,0.23,-5326,5326,0.0,0.0,0.0,0.14013513513513515
-0.72,0.72,5.13,0.506599766532328,0.14,-5398,5398,0.0,0.0,0.0,0.14013333333333333
-0.76,0.76,4.99,0.5015587638365347,0.12,-5474,5474,0.0,0.0,0.0,0.1398684210526316
-0.72,0.72,5.4,0.496567922451223,0.14,-5616,5616,0.0,0.0,0.0,0.14
-0.7,0.7,6.25,0.4916267432381818,0.15,-5686,5686,0.0,0.0,0.0,0.14012658227848102
-0.64,0.64,6.07,0.4867347320259549,0.18,-5750,5750,0.0,0.0,0.0,0.140625
-0.52,0.52,6.52,0.48189139956041893,0.24,-5802,5802,0.0,0.0,0.0,0.14185185185185184
-0.62,0.62,6.46,0.4770962614558525,0.19,-5864,5864,0.0,0.0,0.0,0.1424390243902439
-0.76,0.76,5.3,0.4723488381464926,0.12,-5940,5940,0.0,0.0,0.0,0.14216867469879518
-0.76,0.76,5.81,0.467648654838573,0.12,-6016,6016,0.0,0.0,0.0,0.1419047619047619
-0.62,0.62,5.62,0.46299524146283894,0.19,-6078,6078,0.0,0.0,0.0,0.14247058823529413
-0.62,0.62,5.94,0.4583881326275357,0.19,-6140,6140,0.0,0.0,0.0,0.14302325581395348
-0.72,0.72,5.67,0.45382686757186447,0.14,-6212,6212,0.0,0.0,0.0,0.14298850574712643
-0.56,0.56,7.14,0.4493109901199013,0.22,-6328,6328,0.0,0.0,0.0,0.14449438202247192
-0.56,0.56,6.55,0.44484004863497356,0.22,-6384,6384,0.0,0.0,0.0,0.14533333333333334
-0.7,0.7,5.36,0.4404135959744933,0.15,-6454,6454,0.0,0.0,0.0,0.1453846153846154
-0.6,0.6,5.91,0.4360311894452362,0.2,-6514,6514,0.0,0.0,0.0,0.14597826086956522
-0.72,0.72,5.44,0.4316923907590687,0.14,-6586,6586,0.0,0.0,0.0,0.14591397849462365
-0.62,0.62,6.1,0.42739676598911336,0.19,-6648,6648,0.0,0.0,0.0,0.14638297872340425
-0.66,0.66,6.31,0.42314388552635285,0.17,-6714,6714,0.0,0.0,0.0,0.14663157894736842
-0.78,0.78,5.36,0.4189333240366638,0.11,-6792,6792,0.0,0.0,0.0,0.14625
-0.72,0.72,5.65,0.41476466041827703,0.14,-6864,6864,0.0,0.0,0.0,0.14618556701030927
-0.66,0.66,6.83,0.41063747775966636,0.17,-6930,6930,0.0,0.0,0.0,0.14642857142857144
-0.78,0.78,5.42,0.4065513632978508,0.11,-7076,7076,0.0,0.0,0.0,0.1462
-0.56,0.56,6.12,0.40250590837711264,0.22,-7132,7132,0.0,0.0,0.0,0.14693069306930692
-0.72,0.72,5.68,0.39850070840813034,0.14,-7204,7204,0.0,0.0,0.0,0.1468627450980392
-0.66,0.66,5.97,0.39453536282751267,0.17,-7270,7270,0.0,0.0,0.0,0.1470873786407767
-0.82,0.82,4.91,0.3906094750577395,0.09,-7352,7352,0.0,0.0,0.0,0.14653846153846153
-0.68,0.68,6.31,0.3867226524674988,0.16,-7420,7420,0.0,0.0,0.0,0.14666666666666667
-0.4,0.4,7.23,0.38287450633242015,0.3,-7460,7460,0.0,0.0,0.0,0.1481132075471698
-0.54,0.54,6.48,0.3790646517961982,0.23,-7514,7514,0.0,0.0,0.0,0.1488785046728972
-0.54,0.54,6.6,0.375292707832101,0.23,-7568,7568,0.0,0.0,0.0,0.14962962962962964
-0.7,0.7,5.38,0.37155829720486555,0.15,-7638,7638,0.0,0.0,0.0,0.14963302752293578
