avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.54,0.54,4.83,1,0.23,-54,54,0.0,0.0,0.0,0.23
-0.56,0.56,5.36,0.9900493386913721,0.22,-110,110,0.0,0.0,0.0,0.225
-0.54,0.54,5.04,0.980197693043223,0.23,-164,164,0.0,0.0,0.0,0.22666666666666666
-0.56,0.56,4.9,0.970444077784251,0.22,-220,220,0.0,0.0,0.0,0.225
-0.38,0.38,5.74,0.9607875174472562,0.31,-258,258,0.0,0.0,0.0,0.242
-0.58,0.58,5.09,0.9512270462715811,0.21,-316,316,0.0,0.0,0.0,0.23666666666666666
-0.5,0.5,5.18,0.9417617081065252,0.25,-366,366,0.0,0.0,0.0,0.23857142857142857
-0.04,0.04,4.63,0.9323905563157222,0.48,-370,370,0.0,0.0,0.0,0.26875
0.26,-0.26,4.41,0.9231126536824614,0.63,-344,344,0.0,0.0,0.0,0.3088888888888889
0.26,-0.26,4.38,0.9139270723159584,0.63,-318,318,0.0,0.0,0.0,0.341
-0.04,0.04,3.48,0.9048328935585562,0.48,-260,260,0.0,0.0,0.0,0.39166666666666666
0.56,-0.56,3.78,0.8958292078938495,0.78,-204,204,0.0,0.0,0.0,0.42153846153846153
1.0,-1.0,3.0,0.886915114855721,1.0,-104,104,0.0,0.0,0.0,0.46285714285714286
1.0,-1.0,3.0,0.8780897229382887,1.0,-4,4,0.0,0.0,0.0,0.49866666666666665
1.0,-1.0,3.0,0.8693521495067424,1.0,96,-96,0.0,0.0,0.0,0.53
1.0,-1.0,3.0,0.8607015207090729,1.0,196,-196,0.0,0.0,0.0,0.5576470588235294
1.0,-1.0,3.0,0.8521369713886755,1.0,296,-296,0.0,0.0,0.0,0.5822222222222222
1.0,-1.0,3.0,0.843657644997827,1.0,396,-396,0.0,0.0,0.0,0.6042105263157894
-0.08,0.08,4.2,0.8352626935120188,0.46,388,-388,0.0,0.0,0.0,0.597
-0.04,0.04,4.33,0.8269512773451482,0.48,384,-384,0.0,0.0,0.0,0.5914285714285714
0.16,-0.16,4.74,0.8187225652655491,0.58,400,-400,0.0,0.0,0.0,0.5869565217391305
0.0,0.0,5.21,0.8105757343128605,0.5,400,-400,0.0,0.0,0.0,0.5833333333333334
0.08,-0.08,4.59,0.8025099697157205,0.54,408,-408,0.0,0.0,0.0,0.5816
0.06,-0.06,4.52,0.7945244648102819,0.53,414,-414,0.0,0.0,0.0,0.5796153846153846
0.4,-0.4,4.25,0.7866184209595359,0.7,454,-454,0.0,0.0,0.0,0.5840740740740741
0.14,-0.14,3.9,0.7787910474734399,0.57,468,-468,0.0,0.0,0.0,0.5835714285714285
0.16,-0.16,3.91,0.7710415615298397,0.58,484,-484,0.0,0.0,0.0,0.5834482758620689
0.42,-0.42,4.27,0.7633691880961806,0.71,526,-526,0.0,0.0,0.0,0.5876666666666667
0.24,-0.24,4.06,0.7557731598519929,0.62,550,-550,0.0,0.0,0.0,0.5887096774193549
0.28,-0.28,4.09,0.748252717112154,0.64,578,-578,0.0,0.0,0.0,0.5903125
0.22,-0.22,3.99,0.74080710775091,0.61,620,-620,0.0,0.0,0.0,0.5911764705882353
0.3,-0.3,4.1,0.7334355871266565,0.65,650,-650,0.0,0.0,0.0,0.5928571428571429
0.42,-0.42,4.27,0.7261374180074647,0.71,692,-692,0.0,0.0,0.0,0.5961111111111111
0.32,-0.32,4.13,0.7189118704973512,0.66,724,-724,0.0,0.0,0.0,0.5978378378378378
0.2,-0.2,4.0,0.7117582219632792,0.6,744,-744,0.0,0.0,0.0,0.5978947368421053
0.28,-0.28,4.07,0.7046757569628911,0.64,772,-772,0.0,0.0,0.0,0.598974358974359
0.2,-0.2,3.96,0.697663767172952,0.6,792,-792,0.0,0.0,0.0,0.599
0.44,-0.44,4.25,0.6907215513185129,0.72,836,-836,0.0,0.0,0.0,0.6019512195121951
0.3,-0.3,4.13,0.6838484151027725,0.65,866,-866,0.0,0.0,0.0,0.6030952380952381
0.34,-0.34,4.12,0.6770436711376424,0.67,900,-900,0.0,0.0,0.0,0.6046511627906976
0.22,-0.22,4.02,0.6703066388750015,0.61,952,-952,0.0,0.0,0.0,0.6057777777777777
0.32,-0.32,4.13,0.6636366445386316,0.66,984,-984,0.0,0.0,0.0,0.6069565217391304
0.3,-0.3,4.13,0.657033021056833,0.65,1014,-1014,0.0,0.0,0.0,0.607872340425532
0.24,-0.24,4.07,0.6504951079957114,0.62,1038,-1038,0.0,0.0,0.0,0.608125
0.2,-0.2,4.03,0.6440222514931265,0.6,1058,-1058,0.0,0.0,0.0,0.6079591836734693
0.18,-0.18,3.9,0.6376138041932984,0.59,1076,-1076,0.0,0.0,0.0,0.6076
0.34,-0.34,4.16,0.6312691251820646,0.67,1110,-1110,0.0,0.0,0.0,0.6088235294117647
0.36,-0.36,4.19,0.6249875799227835,0.68,1146,-1146,0.0,0.0,0.0,0.6101923076923077
0.32,-0.32,4.16,0.6187685401928729,0.66,1178,-1178,0.0,0.0,0.0,0.6111320754716981
0.3,-0.3,4.11,0.6126113840209793,0.65,1208,-1208,0.0,0.0,0.0,0.6118518518518519
0.28,-0.28,4.09,0.6065154956247766,0.64,1268,-1268,0.0,0.0,0.0,0.6132142857142857
0.06,-0.06,3.79,0.6004802653493791,0.53,1274,-1274,0.0,0.0,0.0,0.6117543859649123
0.18,-0.18,3.96,0.594505089606372,0.59,1292,-1292,0.0,0.0,0.0,0.6113793103448276
0.36,-0.36,4.16,0.5885893708134431,0.68,1328,-1328,0.0,0.0,0.0,0.6125423728813559
0.2,-0.2,3.95,0.5827325173346204,0.6,1348,-1348,0.0,0.0,0.0,0.6123333333333333
0.34,-0.34,4.18,0.5769339434210992,0.67,1382,-1382,0.0,0.0,0.0,0.6132786885245901
-0.32,0.32,4.84,0.5711930691526644,0.34,1350,-1350,0.0,0.0,0.0,0.6088709677419355
0.2,-0.2,3.99,0.565509320379691,0.6,1370,-1370,0.0,0.0,0.0,0.6087301587301587
0.22,-0.22,4.01,0.5598821286657205,0.61,1392,-1392,0.0,0.0,0.0,0.60875
0.16,-0.16,3.96,0.5543109312306146,0.58,1408,-1408,0.0,0.0,0.0,0.6083076923076923
0.22,-0.22,4.01,0.5487951708942683,0.61,1454,-1454,0.0,0.0,0.0,0.6085074626865672
-0.76,0.76,6.51,0.5433342960208886,0.12,1378,-1378,0.0,0.0,0.0,0.6013235294117647
-0.04,0.04,5.2,0.5379277604638235,0.48,1374,-1374,0.0,0.0,0.0,0.5995652173913043
-0.66,0.66,5.85,0.5325750235109391,0.17,1308,-1308,0.0,0.0,0.0,0.5934285714285714
-0.42,0.42,5.35,0.5272755498305473,0.29,1266,-1266,0.0,0.0,0.0,0.5891549295774647
0.72,-0.72,3.72,0.5220288094178624,0.86,1338,-1338,0.0,0.0,0.0,0.5929166666666666
0.0,0.0,4.18,0.5168342775419988,0.5,1338,-1338,0.0,0.0,0.0,0.5916438356164384
-0.32,0.32,5.17,0.5116914346934888,0.34,1306,-1306,0.0,0.0,0.0,0.5882432432432433
-0.24,0.24,5.94,0.506599766532328,0.38,1282,-1282,0.0,0.0,0.0,0.5854666666666667
0.26,-0.26,4.43,0.5015587638365347,0.63,1308,-1308,0.0,0.0,0.0,0.5860526315789474
1.0,-1.0,3.0,0.496567922451223,1.0,1372,-1372,0.0,0.0,0.0,0.587948717948718
-0.8,0.8,6.9,0.4916267432381818,0.1,1292,-1292,0.0,0.0,0.0,0.5817721518987342
-0.26,0.26,5.17,0.4867347320259549,0.37,1266,-1266,0.0,0.0,0.0,0.579125
-0.62,0.62,6.52,0.48189139956041893,0.19,1204,-1204,0.0,0.0,0.0,0.5743209876543209
0.2,-0.2,4.36,0.4770962614558525,0.6,1224,-1224,0.0,0.0,0.0,0.5746341463414634
1.0,-1.0,3.0,0.4723488381464926,1.0,1324,-1324,0.0,0.0,0.0,0.5797590361445784
1.0,-1.0,3.0,0.467648654838573,1.0,1424,-1424,0.0,0.0,0.0,0.5847619047619048
-0.6,0.6,6.43,0.46299524146283894,0.2,1364,-1364,0.0,0.0,0.0,0.5802352941176471
1.0,-1.0,3.0,0.4583881326275357,1.0,1464,-1464,0.0,0.0,0.0,0.5851162790697675
1.0,-1.0,3.0,0.45382686757186447,1.0,1564,-1564,0.0,0.0,0.0,0.5898850574712644
1.0,-1.0,3.0,0.4493109901199013,1.0,1592,-1592,0.0,0.0,0.0,0.589438202247191
-0.82,0.82,7.23,0.44484004863497356,0.09,1510,-1510,0.0,0.0,0.0,0.5838888888888889
-0.6,0.6,6.9,0.4404135959744933,0.2,1450,-1450,0.0,0.0,0.0,0.5796703296703297
-0.54,0.54,6.98,0.4360311894452362,0.23,1396,-1396,0.0,0.0,0.0,0.5758695652173913
1.0,-1.0,3.0,0.4316923907590687,1.0,1496,-1496,0.0,0.0,0.0,0.5804301075268817
0.52,-0.52,3.76,0.42739676598911336,0.76,1548,-1548,0.0,0.0,0.0,0.5823404255319149
-0.58,0.58,6.19,0.42314388552635285,0.21,1490,-1490,0.0,0.0,0.0,0.578421052631579
-0.42,0.42,6.11,0.4189333240366638,0.29,1448,-1448,0.0,0.0,0.0,0.5754166666666667
-0.4,0.4,5.54,0.41476466041827703,0.3,1408,-1408,0.0,0.0,0.0,0.5725773195876289
-0.4,0.4,5.7,0.41063747775966636,0.3,1368,-1368,0.0,0.0,0.0,0.5697959183673469
1.0,-1.0,3.0,0.4065513632978508,1.0,1510,-1510,0.0,0.0,0.0,0.5755
-0.36,0.36,5.66,0.40250590837711264,0.32,1474,-1474,0.0,0.0,0.0,0.5729702970297029
1.0,-1.0,3.0,0.39850070840813034,1.0,1574,-1574,0.0,0.0,0.0,0.577156862745098
1.0,-1.0,3.0,0.39453536282751267,1.0,1674,-1674,0.0,0.0,0.0,0.5812621359223301
-0.46,0.46,5.55,0.3906094750577395,0.27,1628,-1628,0.0,0.0,0.0,0.5782692307692308
1.0,-1.0,3.0,0.3867226524674988,1.0,1728,-1728,0.0,0.0,0.0,0.5822857142857143
-0.5,0.5,5.86,0.38287450633242015,0.25,1678,-1678,0.0,0.0,0.0,0.5791509433962264
0.5,-0.5,3.75,0.3790646517961982,0.75,1728,-1728,0.0,0.0,0.0,0.5807476635514018
-0.2,0.2,5.39,0.375292707832101,0.4,1708,-1708,0.0,0.0,0.0,0.5790740740740741
-0.66,0.66,6.2,0.37155829720486555,0.17,1642,-1642,0.0,0.0,0.0,0.5753211009174312
