avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.5,0.5,5.0,0.5015587638365347,0.25,-4946,4946,0.0,0.0,0.0,0.17460526315789474
-0.92,0.92,6.29,0.496567922451223,0.04,-5104,5104,0.0,0.0,0.0,0.17282051282051283
-0.94,0.94,5.78,0.4916267432381818,0.03,-5198,5198,0.0,0.0,0.0,0.1710126582278481
-0.56,0.56,5.18,0.4867347320259549,0.22,-5254,5254,0.0,0.0,0.0,0.171625
-0.94,0.94,5.64,0.48189139956041893,0.03,-5348,5348,0.0,0.0,0.0,0.16987654320987655
-0.56,0.56,5.11,0.4770962614558525,0.22,-5404,5404,0.0,0.0,0.0,0.1704878048780488
-0.86,0.86,5.73,0.4723488381464926,0.07,-5490,5490,0.0,0.0,0.0,0.16927710843373495
-0.8,0.8,6.05,0.467648654838573,0.1,-5570,5570,0.0,0.0,0.0,0.16845238095238096
-0.78,0.78,5.68,0.46299524146283894,0.11,-5648,5648,0.0,0.0,0.0,0.16776470588235295
-0.64,0.64,4.44,0.4583881326275357,0.18,-5712,5712,0.0,0.0,0.0,0.16790697674418606
-0.6,0.6,4.66,0.45382686757186447,0.2,-5772,5772,0.0,0.0,0.0,0.16827586206896553
-0.5,0.5,5.23,0.4493109901199013,0.25,-5882,5882,0.0,0.0,0.0,0.1695505617977528
-0.52,0.52,5.47,0.44484004863497356,0.24,-5934,5934,0.0,0.0,0.0,0.17033333333333334
-0.68,0.68,5.94,0.4404135959744933,0.16,-6002,6002,0.0,0.0,0.0,0.1702197802197802
-0.56,0.56,5.12,0.4360311894452362,0.22,-6058,6058,0.0,0.0,0.0,0.17076086956521738
-0.52,0.52,5.34,0.4316923907590687,0.24,-6110,6110,0.0,0.0,0.0,0.17150537634408602
-0.7,0.7,4.45,0.42739676598911336,0.15,-6180,6180,0.0,0.0,0.0,0.17127659574468085
-0.62,0.62,4.79,0.42314388552635285,0.19,-6242,6242,0.0,0.0,0.0,0.1714736842105263
-0.68,0.68,4.31,0.4189333240366638,0.16,-6310,6310,0.0,0.0,0.0,0.17135416666666667
-0.78,0.78,4.75,0.41476466041827703,0.11,-6388,6388,0.0,0.0,0.0,0.17072164948453608
-0.58,0.58,5.18,0.41063747775966636,0.21,-6446,6446,0.0,0.0,0.0,0.17112244897959183
-0.64,0.64,4.84,0.4065513632978508,0.18,-6574,6574,0.0,0.0,0.0,0.1713
-0.44,0.44,5.28,0.40250590837711264,0.28,-6618,6618,0.0,0.0,0.0,0.17237623762376236
-0.66,0.66,4.66,0.39850070840813034,0.17,-6684,6684,0.0,0.0,0.0,0.1723529411764706
-0.6,0.6,5.14,0.39453536282751267,0.2,-6744,6744,0.0,0.0,0.0,0.17262135922330096
-0.72,0.72,4.04,0.3906094750577395,0.14,-6816,6816,0.0,0.0,0.0,0.1723076923076923
-0.62,0.62,5.08,0.3867226524674988,0.19,-6878,6878,0.0,0.0,0.0,0.17247619047619048
-0.52,0.52,5.18,0.38287450633242015,0.24,-6930,6930,0.0,0.0,0.0,0.1731132075471698
-0.62,0.62,5.15,0.3790646517961982,0.19,-6992,6992,0.0,0.0,0.0,0.17327102803738317
-0.5,0.5,5.18,0.375292707832101,0.25,-7042,7042,0.0,0.0,0.0,0.1739814814814815
-0.56,0.56,4.79,0.37155829720486555,0.22,-7098,7098,0.0,0.0,0.0,0.17440366972477064
