avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.56,0.56,4.96,0.6004802653493791,0.22,-3616,3616,0.0,0.0,0.0,0.18280701754385964
-0.74,0.74,4.31,0.594505089606372,0.13,-3690,3690,0.0,0.0,0.0,0.18189655172413793
-0.58,0.58,4.89,0.5885893708134431,0.21,-3748,3748,0.0,0.0,0.0,0.18237288135593221
-0.62,0.62,4.7,0.5827325173346204,0.19,-3810,3810,0.0,0.0,0.0,0.1825
-0.52,0.52,5.16,0.5769339434210992,0.24,-3862,3862,0.0,0.0,0.0,0.18344262295081967
-0.64,0.64,4.89,0.5711930691526644,0.18,-3926,3926,0.0,0.0,0.0,0.18338709677419354
-0.52,0.52,5.68,0.565509320379691,0.24,-3978,3978,0.0,0.0,0.0,0.18428571428571427
-0.62,0.62,4.8,0.5598821286657205,0.19,-4040,4040,0.0,0.0,0.0,0.184375
-0.64,0.64,4.62,0.5543109312306146,0.18,-4104,4104,0.0,0.0,0.0,0.1843076923076923
-0.54,0.54,4.98,0.5487951708942683,0.23,-4208,4208,0.0,0.0,0.0,0.18597014925373134
-0.48,0.48,4.93,0.5433342960208886,0.26,-4256,4256,0.0,0.0,0.0,0.18705882352941178
-0.42,0.42,5.56,0.5379277604638235,0.29,-4298,4298,0.0,0.0,0.0,0.18855072463768116
-0.88,0.88,4.91,0.5325750235109391,0.06,-4386,4386,0.0,0.0,0.0,0.18671428571428572
-0.72,0.72,4.45,0.5272755498305473,0.14,-4458,4458,0.0,0.0,0.0,0.186056338028169
-0.6,0.6,5.03,0.5220288094178624,0.2,-4518,4518,0.0,0.0,0.0,0.18625
-0.6,0.6,4.95,0.5168342775419988,0.2,-4578,4578,0.0,0.0,0.0,0.18643835616438356
-0.62,0.62,4.69,0.5116914346934888,0.19,-4640,4640,0.0,0.0,0.0,0.1864864864864865
-0.56,0.56,5.18,0.506599766532328,0.22,-4696,4696,0.0,0.0,0.0,0.18693333333333334
-0.7,0.7,4.5,0.5015587638365347,0.15,-4766,4766,0.0,0.0,0.0,0.18644736842105264
-0.66,0.66,4.99,0.496567922451223,0.17,-4890,4890,0.0,0.0,0.0,0.18653846153846154
-0.56,0.56,5.46,0.4916267432381818,0.22,-4946,4946,0.0,0.0,0.0,0.1869620253164557
-0.62,0.62,4.88,0.4867347320259549,0.19,-5008,5008,0.0,0.0,0.0,0.187
-0.64,0.64,4.61,0.48189139956041893,0.18,-5072,5072,0.0,0.0,0.0,0.18691358024691357
-0.78,0.78,4.21,0.4770962614558525,0.11,-5150,5150,0.0,0.0,0.0,0.18597560975609756
-0.54,0.54,5.03,0.4723488381464926,0.23,-5204,5204,0.0,0.0,0.0,0.18650602409638553
-0.9,0.9,5.34,0.467648654838573,0.05,-5294,5294,0.0,0.0,0.0,0.18488095238095237
-0.62,0.62,5.03,0.46299524146283894,0.19,-5356,5356,0.0,0.0,0.0,0.18494117647058825
-0.9,0.9,5.26,0.4583881326275357,0.05,-5446,5446,0.0,0.0,0.0,0.18337209302325583
-0.66,0.66,4.87,0.45382686757186447,0.17,-5512,5512,0.0,0.0,0.0,0.1832183908045977
-0.76,0.76,4.34,0.4493109901199013,0.12,-5652,5652,0.0,0.0,0.0,0.18247191011235955
-0.62,0.62,4.53,0.44484004863497356,0.19,-5714,5714,0.0,0.0,0.0,0.18255555555555555
-0.68,0.68,5.31,0.4404135959744933,0.16,-5782,5782,0.0,0.0,0.0,0.1823076923076923
-0.62,0.62,4.69,0.4360311894452362,0.19,-5844,5844,0.0,0.0,0.0,0.18239130434782608
-0.46,0.46,5.45,0.4316923907590687,0.27,-5890,5890,0.0,0.0,0.0,0.18333333333333332
-0.62,0.62,4.46,0.42739676598911336,0.19,-5952,5952,0.0,0.0,0.0,0.18340425531914895
-0.5,0.5,5.04,0.42314388552635285,0.25,-6002,6002,0.0,0.0,0.0,0.18410526315789474
-0.4,0.4,5.58,0.4189333240366638,0.3,-6042,6042,0.0,0.0,0.0,0.1853125
-0.56,0.56,4.9,0.41476466041827703,0.22,-6098,6098,0.0,0.0,0.0,0.1856701030927835
-0.6,0.6,4.93,0.41063747775966636,0.2,-6158,6158,0.0,0.0,0.0,0.18581632653061225
