avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-1.0,1.0,4.91,1,0.0,-100,100,0.0,0.0,0.0,0.0
-0.94,0.94,4.24,0.9900493386913721,0.03,-194,194,0.0,0.0,0.0,0.015
-0.32,0.32,4.74,0.980197693043223,0.34,-226,226,0.0,0.0,0.0,0.12333333333333334
0.22,-0.22,4.4,0.970444077784251,0.61,-204,204,0.0,0.0,0.0,0.245
0.2,-0.2,4.39,0.9607875174472562,0.6,-184,184,0.0,0.0,0.0,0.316
0.1,-0.1,4.27,0.9512270462715811,0.55,-174,174,0.0,0.0,0.0,0.355
0.1,-0.1,4.35,0.9417617081065252,0.55,-164,164,0.0,0.0,0.0,0.38285714285714284
0.24,-0.24,4.45,0.9323905563157222,0.62,-140,140,0.0,0.0,0.0,0.4125
0.18,-0.18,4.41,0.9231126536824614,0.59,-122,122,0.0,0.0,0.0,0.43222222222222223
0.16,-0.16,4.39,0.9139270723159584,0.58,-106,106,0.0,0.0,0.0,0.447
-0.02,0.02,3.49,0.9048328935585562,0.49,-44,44,0.0,0.0,0.0,0.4816666666666667
0.6,-0.6,3.8,0.8958292078938495,0.8,16,-16,0.0,0.0,0.0,0.5061538461538462
1.0,-1.0,3.0,0.886915114855721,1.0,116,-116,0.0,0.0,0.0,0.5414285714285715
1.0,-1.0,3.0,0.8780897229382887,1.0,216,-216,0.0,0.0,0.0,0.572
1.0,-1.0,3.0,0.8693521495067424,1.0,316,-316,0.0,0.0,0.0,0.59875
1.0,-1.0,3.0,0.8607015207090729,1.0,416,-416,0.0,0.0,0.0,0.6223529411764706
1.0,-1.0,3.0,0.8521369713886755,1.0,516,-516,0.0,0.0,0.0,0.6433333333333333
1.0,-1.0,3.0,0.843657644997827,1.0,616,-616,0.0,0.0,0.0,0.6621052631578948
1.0,-1.0,3.0,0.8352626935120188,1.0,716,-716,0.0,0.0,0.0,0.679
0.66,-0.66,3.66,0.8269512773451482,0.83,782,-782,0.0,0.0,0.0,0.6861904761904762
1.0,-1.0,3.0,0.8187225652655491,1.0,936,-936,0.0,0.0,0.0,0.7034782608695652
1.0,-1.0,3.0,0.8105757343128605,1.0,1036,-1036,0.0,0.0,0.0,0.7158333333333333
