avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.5,0.5,5.37,0.594505089606372,0.25,1814,-1814,0.0,0.0,0.0,0.6563793103448275
-0.28,0.28,6.39,0.5885893708134431,0.36,1786,-1786,0.0,0.0,0.0,0.6513559322033898
0.7,-0.7,3.85,0.5827325173346204,0.85,1856,-1856,0.0,0.0,0.0,0.6546666666666666
-0.5,0.5,5.97,0.5769339434210992,0.25,1806,-1806,0.0,0.0,0.0,0.6480327868852459
-0.4,0.4,6.31,0.5711930691526644,0.3,1766,-1766,0.0,0.0,0.0,0.6424193548387097
0.5,-0.5,3.75,0.565509320379691,0.75,1816,-1816,0.0,0.0,0.0,0.6441269841269841
1.0,-1.0,3.0,0.5598821286657205,1.0,1916,-1916,0.0,0.0,0.0,0.6496875
-0.18,0.18,6.06,0.5543109312306146,0.41,1898,-1898,0.0,0.0,0.0,0.646
1.0,-1.0,3.0,0.5487951708942683,1.0,1946,-1946,0.0,0.0,0.0,0.645223880597015
-0.62,0.62,6.24,0.5433342960208886,0.19,1884,-1884,0.0,0.0,0.0,0.6385294117647059
-0.26,0.26,5.92,0.5379277604638235,0.37,1858,-1858,0.0,0.0,0.0,0.6346376811594203
-0.5,0.5,5.9,0.5325750235109391,0.25,1808,-1808,0.0,0.0,0.0,0.6291428571428571
-0.2,0.2,6.01,0.5272755498305473,0.4,1788,-1788,0.0,0.0,0.0,0.6259154929577465
-0.08,0.08,5.42,0.5220288094178624,0.46,1780,-1780,0.0,0.0,0.0,0.6236111111111111
-0.38,0.38,6.17,0.5168342775419988,0.31,1742,-1742,0.0,0.0,0.0,0.6193150684931507
1.0,-1.0,3.0,0.5116914346934888,1.0,1842,-1842,0.0,0.0,0.0,0.6244594594594595
0.0,0.0,4.93,0.506599766532328,0.5,1842,-1842,0.0,0.0,0.0,0.6228
0.26,-0.26,4.45,0.5015587638365347,0.63,1868,-1868,0.0,0.0,0.0,0.6228947368421053
1.0,-1.0,3.0,0.496567922451223,1.0,1938,-1938,0.0,0.0,0.0,0.6242307692307693
-0.56,0.56,6.32,0.4916267432381818,0.22,1882,-1882,0.0,0.0,0.0,0.6191139240506329
-0.34,0.34,5.82,0.4867347320259549,0.33,1848,-1848,0.0,0.0,0.0,0.6155
-0.4,0.4,5.96,0.48189139956041893,0.3,1808,-1808,0.0,0.0,0.0,0.6116049382716049
