avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.4,0.4,4.96,1,0.3,-40,40,0.0,0.0,0.0,0.3
-0.24,0.24,4.95,0.9900493386913721,0.38,-64,64,0.0,0.0,0.0,0.34
-0.04,0.04,5.46,0.980197693043223,0.48,-68,68,0.0,0.0,0.0,0.38666666666666666
-0.42,0.42,4.43,0.970444077784251,0.29,-110,110,0.0,0.0,0.0,0.3625
-0.22,0.22,5.0,0.9607875174472562,0.39,-132,132,0.0,0.0,0.0,0.368
-0.2,0.2,4.89,0.9512270462715811,0.4,-152,152,0.0,0.0,0.0,0.37333333333333335
-0.22,0.22,4.9,0.9417617081065252,0.39,-174,174,0.0,0.0,0.0,0.3757142857142857
-0.26,0.26,4.8,0.9323905563157222,0.37,-200,200,0.0,0.0,0.0,0.375
-0.04,0.04,5.2,0.9231126536824614,0.48,-204,204,0.0,0.0,0.0,0.38666666666666666
-0.28,0.28,4.73,0.9139270723159584,0.36,-232,232,0.0,0.0,0.0,0.384
-0.06,0.06,5.08,0.9048328935585562,0.47,-324,324,0.0,0.0,0.0,0.365
-0.24,0.24,5.04,0.8958292078938495,0.38,-348,348,0.0,0.0,0.0,0.36615384615384616
-0.18,0.18,5.22,0.886915114855721,0.41,-366,366,0.0,0.0,0.0,0.3692857142857143
-0.28,0.28,4.87,0.8780897229382887,0.36,-394,394,0.0,0.0,0.0,0.36866666666666664
-0.6,0.6,4.76,0.8693521495067424,0.2,-454,454,0.0,0.0,0.0,0.358125
-0.5,0.5,4.95,0.8607015207090729,0.25,-504,504,0.0,0.0,0.0,0.3517647058823529
-0.2,0.2,4.93,0.8521369713886755,0.4,-524,524,0.0,0.0,0.0,0.35444444444444445
-0.32,0.32,4.92,0.843657644997827,0.34,-556,556,0.0,0.0,0.0,0.35368421052631577
-0.44,0.44,4.42,0.8352626935120188,0.28,-600,600,0.0,0.0,0.0,0.35
-0.08,0.08,5.05,0.8269512773451482,0.46,-608,608,0.0,0.0,0.0,0.35523809523809524
0.2,-0.2,4.39,0.8187225652655491,0.6,-568,568,0.0,0.0,0.0,0.3765217391304348
-0.48,0.48,6.17,0.8105757343128605,0.26,-616,616,0.0,0.0,0.0,0.37166666666666665
0.14,-0.14,4.28,0.8025099697157205,0.57,-602,602,0.0,0.0,0.0,0.3796
0.3,-0.3,4.41,0.7945244648102819,0.65,-572,572,0.0,0.0,0.0,0.39
-0.32,0.32,5.76,0.7866184209595359,0.34,-604,604,0.0,0.0,0.0,0.38814814814814813
-0.36,0.36,5.65,0.7787910474734399,0.32,-640,640,0.0,0.0,0.0,0.38571428571428573
-0.46,0.46,5.33,0.7710415615298397,0.27,-686,686,0.0,0.0,0.0,0.3817241379310345
0.3,-0.3,4.45,0.7633691880961806,0.65,-656,656,0.0,0.0,0.0,0.39066666666666666
-0.36,0.36,5.05,0.7557731598519929,0.32,-692,692,0.0,0.0,0.0,0.38838709677419353
0.72,-0.72,3.86,0.748252717112154,0.86,-620,620,0.0,0.0,0.0,0.403125
1.0,-1.0,3.0,0.74080710775091,1.0,-470,470,0.0,0.0,0.0,0.4308823529411765
0.12,-0.12,4.37,0.7334355871266565,0.56,-458,458,0.0,0.0,0.0,0.43457142857142855
0.74,-0.74,3.87,0.7261374180074647,0.87,-384,384,0.0,0.0,0.0,0.44666666666666666
0.66,-0.66,3.83,0.7189118704973512,0.83,-318,318,0.0,0.0,0.0,0.457027027027027
0.26,-0.26,4.42,0.7117582219632792,0.63,-292,292,0.0,0.0,0.0,0.46157894736842103
1.0,-1.0,3.0,0.7046757569628911,1.0,-192,192,0.0,0.0,0.0,0.4753846153846154
0.06,-0.06,5.03,0.697663767172952,0.53,-186,186,0.0,0.0,0.0,0.47675
0.26,-0.26,4.41,0.6907215513185129,0.63,-160,160,0.0,0.0,0.0,0.48048780487804876
0.58,-0.58,3.79,0.6838484151027725,0.79,-102,102,0.0,0.0,0.0,0.4878571428571429
0.54,-0.54,3.77,0.6770436711376424,0.77,-48,48,0.0,0.0,0.0,0.4944186046511628
1.0,-1.0,3.0,0.6703066388750015,1.0,152,-152,0.0,0.0,0.0,0.5168888888888888
-0.28,0.28,5.18,0.6636366445386316,0.36,124,-124,0.0,0.0,0.0,0.5134782608695653
-0.18,0.18,5.45,0.657033021056833,0.41,106,-106,0.0,0.0,0.0,0.5112765957446809
0.14,-0.14,5.07,0.6504951079957114,0.57,120,-120,0.0,0.0,0.0,0.5125
-0.22,0.22,5.8,0.6440222514931265,0.39,98,-98,0.0,0.0,0.0,0.51
-0.02,0.02,5.49,0.6376138041932984,0.49,96,-96,0.0,0.0,0.0,0.5096
-0.28,0.28,5.28,0.6312691251820646,0.36,68,-68,0.0,0.0,0.0,0.5066666666666667
0.02,-0.02,4.91,0.6249875799227835,0.51,70,-70,0.0,0.0,0.0,0.5067307692307692
0.12,-0.12,4.26,0.6187685401928729,0.56,82,-82,0.0,0.0,0.0,0.5077358490566037
-0.02,0.02,4.89,0.6126113840209793,0.49,80,-80,0.0,0.0,0.0,0.5074074074074074
1.0,-1.0,3.0,0.6065154956247766,1.0,180,-180,0.0,0.0,0.0,0.5160714285714286
0.2,-0.2,4.34,0.6004802653493791,0.6,200,-200,0.0,0.0,0.0,0.5175438596491229
-0.12,0.12,5.42,0.594505089606372,0.44,188,-188,0.0,0.0,0.0,0.5162068965517241
1.0,-1.0,3.0,0.5885893708134431,1.0,288,-288,0.0,0.0,0.0,0.5244067796610169
0.28,-0.28,4.49,0.5827325173346204,0.64,316,-316,0.0,0.0,0.0,0.5263333333333333
-0.38,0.38,5.08,0.5769339434210992,0.31,278,-278,0.0,0.0,0.0,0.5227868852459017
0.22,-0.22,4.42,0.5711930691526644,0.61,300,-300,0.0,0.0,0.0,0.5241935483870968
0.52,-0.52,3.76,0.565509320379691,0.76,352,-352,0.0,0.0,0.0,0.5279365079365079
-0.14,0.14,5.44,0.5598821286657205,0.43,338,-338,0.0,0.0,0.0,0.52640625
1.0,-1.0,3.0,0.5543109312306146,1.0,438,-438,0.0,0.0,0.0,0.5336923076923077
1.0,-1.0,3.0,0.5487951708942683,1.0,538,-538,0.0,0.0,0.0,0.5401492537313433
-0.26,0.26,5.32,0.5433342960208886,0.37,512,-512,0.0,0.0,0.0,0.5376470588235294
0.0,0.0,4.97,0.5379277604638235,0.5,512,-512,0.0,0.0,0.0,0.5371014492753623
0.1,-0.1,5.15,0.5325750235109391,0.55,522,-522,0.0,0.0,0.0,0.5372857142857143
1.0,-1.0,3.0,0.5272755498305473,1.0,622,-622,0.0,0.0,0.0,0.5438028169014084
-0.4,0.4,5.69,0.5220288094178624,0.3,582,-582,0.0,0.0,0.0,0.5404166666666667
1.0,-1.0,3.0,0.5168342775419988,1.0,682,-682,0.0,0.0,0.0,0.5467123287671233
-0.32,0.32,5.68,0.5116914346934888,0.34,650,-650,0.0,0.0,0.0,0.543918918918919
-0.1,0.1,5.54,0.506599766532328,0.45,640,-640,0.0,0.0,0.0,0.5426666666666666
-0.4,0.4,6.15,0.5015587638365347,0.3,600,-600,0.0,0.0,0.0,0.5394736842105263
1.0,-1.0,3.0,0.496567922451223,1.0,658,-658,0.0,0.0,0.0,0.5421794871794872
-0.64,0.64,5.99,0.4916267432381818,0.18,594,-594,0.0,0.0,0.0,0.5375949367088607
1.0,-1.0,3.0,0.4867347320259549,1.0,694,-694,0.0,0.0,0.0,0.543375
1.0,-1.0,3.0,0.48189139956041893,1.0,794,-794,0.0,0.0,0.0,0.5490123456790124
-0.38,0.38,5.55,0.4770962614558525,0.31,756,-756,0.0,0.0,0.0,0.5460975609756098
-0.34,0.34,6.29,0.4723488381464926,0.33,722,-722,0.0,0.0,0.0,0.5434939759036145
-0.52,0.52,5.35,0.467648654838573,0.24,670,-670,0.0,0.0,0.0,0.5398809523809524
0.14,-0.14,5.07,0.46299524146283894,0.57,684,-684,0.0,0.0,0.0,0.540235294117647
-0.24,0.24,5.28,0.4583881326275357,0.38,660,-660,0.0,0.0,0.0,0.5383720930232558
-0.8,0.8,7.04,0.45382686757186447,0.1,580,-580,0.0,0.0,0.0,0.5333333333333333
1.0,-1.0,3.0,0.4493109901199013,1.0,632,-632,0.0,0.0,0.0,0.535505617977528
-0.56,0.56,5.96,0.44484004863497356,0.22,576,-576,0.0,0.0,0.0,0.532
-0.16,0.16,5.38,0.4404135959744933,0.42,560,-560,0.0,0.0,0.0,0.5307692307692308
0.24,-0.24,4.36,0.4360311894452362,0.62,584,-584,0.0,0.0,0.0,0.5317391304347826
-0.4,0.4,5.38,0.4316923907590687,0.3,544,-544,0.0,0.0,0.0,0.529247311827957
0.3,-0.3,4.47,0.42739676598911336,0.65,574,-574,0.0,0.0,0.0,0.5305319148936171
1.0,-1.0,3.0,0.42314388552635285,1.0,674,-674,0.0,0.0,0.0,0.5354736842105263
1.0,-1.0,3.0,0.4189333240366638,1.0,774,-774,0.0,0.0,0.0,0.5403125
-0.1,0.1,5.48,0.41476466041827703,0.45,764,-764,0.0,0.0,0.0,0.5393814432989691
0.42,-0.42,4.51,0.41063747775966636,0.71,806,-806,0.0,0.0,0.0,0.5411224489795918
1.0,-1.0,3.0,0.4065513632978508,1.0,896,-896,0.0,0.0,0.0,0.5448
-0.24,0.24,5.26,0.40250590837711264,0.38,872,-872,0.0,0.0,0.0,0.5431683168316832
-0.4,0.4,5.22,0.39850070840813034,0.3,832,-832,0.0,0.0,0.0,0.5407843137254902
-0.88,0.88,6.34,0.39453536282751267,0.06,744,-744,0.0,0.0,0.0,0.5361165048543689
-0.64,0.64,6.49,0.3906094750577395,0.18,680,-680,0.0,0.0,0.0,0.5326923076923077
-0.44,0.44,5.95,0.3867226524674988,0.28,636,-636,0.0,0.0,0.0,0.5302857142857142
1.0,-1.0,3.0,0.38287450633242015,1.0,736,-736,0.0,0.0,0.0,0.5347169811320754
1.0,-1.0,3.0,0.3790646517961982,1.0,836,-836,0.0,0.0,0.0,0.5390654205607477
-0.28,0.28,6.38,0.375292707832101,0.36,808,-808,0.0,0.0,0.0,0.5374074074074074
-0.24,0.24,5.79,0.37155829720486555,0.38,784,-784,0.0,0.0,0.0,0.5359633027522935
