avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.88,0.88,5.83,1,0.06,-88,88,0.0,0.0,0.0,0.06
-0.74,0.74,6.42,0.9900493386913721,0.13,-162,162,0.0,0.0,0.0,0.095
-0.86,0.86,5.33,0.980197693043223,0.07,-248,248,0.0,0.0,0.0,0.08666666666666667
-0.88,0.88,5.38,0.970444077784251,0.06,-336,336,0.0,0.0,0.0,0.08
-0.78,0.78,6.14,0.9607875174472562,0.11,-414,414,0.0,0.0,0.0,0.086
-0.82,0.82,5.14,0.9512270462715811,0.09,-496,496,0.0,0.0,0.0,0.08666666666666667
-0.86,0.86,5.45,0.9417617081065252,0.07,-582,582,0.0,0.0,0.0,0.08428571428571428
-0.84,0.84,5.36,0.9323905563157222,0.08,-666,666,0.0,0.0,0.0,0.08375
-0.78,0.78,5.81,0.9231126536824614,0.11,-744,744,0.0,0.0,0.0,0.08666666666666667
-0.76,0.76,6.99,0.9139270723159584,0.12,-820,820,0.0,0.0,0.0,0.09
-0.96,0.96,5.25,0.9048328935585562,0.02,-1008,1008,0.0,0.0,0.0,0.08
-0.9,0.9,4.67,0.8958292078938495,0.05,-1098,1098,0.0,0.0,0.0,0.07769230769230769
-0.86,0.86,4.95,0.886915114855721,0.07,-1184,1184,0.0,0.0,0.0,0.07714285714285714
-0.9,0.9,5.37,0.8780897229382887,0.05,-1274,1274,0.0,0.0,0.0,0.07533333333333334
-0.96,0.96,4.3,0.8693521495067424,0.02,-1370,1370,0.0,0.0,0.0,0.071875
-0.76,0.76,6.07,0.8607015207090729,0.12,-1446,1446,0.0,0.0,0.0,0.07470588235294118
-0.76,0.76,6.01,0.8521369713886755,0.12,-1522,1522,0.0,0.0,0.0,0.07722222222222222
-0.64,0.64,5.94,0.843657644997827,0.18,-1586,1586,0.0,0.0,0.0,0.08263157894736842
-0.82,0.82,5.14,0.8352626935120188,0.09,-1668,1668,0.0,0.0,0.0,0.083
-0.9,0.9,5.26,0.8269512773451482,0.05,-1758,1758,0.0,0.0,0.0,0.08142857142857143
-0.82,0.82,5.74,0.8187225652655491,0.09,-1926,1926,0.0,0.0,0.0,0.08130434782608696
-0.88,0.88,5.23,0.8105757343128605,0.06,-2014,2014,0.0,0.0,0.0,0.08041666666666666
-0.74,0.74,6.1,0.8025099697157205,0.13,-2088,2088,0.0,0.0,0.0,0.0824
-0.86,0.86,5.59,0.7945244648102819,0.07,-2174,2174,0.0,0.0,0.0,0.08192307692307692
-0.46,0.46,7.1,0.7866184209595359,0.27,-2220,2220,0.0,0.0,0.0,0.08888888888888889
-0.66,0.66,6.64,0.7787910474734399,0.17,-2286,2286,0.0,0.0,0.0,0.09178571428571429
-0.66,0.66,7.15,0.7710415615298397,0.17,-2352,2352,0.0,0.0,0.0,0.09448275862068965
-0.72,0.72,6.89,0.7633691880961806,0.14,-2424,2424,0.0,0.0,0.0,0.096
-0.6,0.6,7.61,0.7557731598519929,0.2,-2484,2484,0.0,0.0,0.0,0.09935483870967741
-0.74,0.74,7.18,0.748252717112154,0.13,-2558,2558,0.0,0.0,0.0,0.1003125
-0.82,0.82,7.23,0.74080710775091,0.09,-2722,2722,0.0,0.0,0.0,0.09970588235294117
-0.76,0.76,7.65,0.7334355871266565,0.12,-2798,2798,0.0,0.0,0.0,0.10028571428571428
-0.62,0.62,7.19,0.7261374180074647,0.19,-2860,2860,0.0,0.0,0.0,0.10277777777777777
-0.58,0.58,6.66,0.7189118704973512,0.21,-2918,2918,0.0,0.0,0.0,0.10567567567567568
-0.68,0.68,7.01,0.7117582219632792,0.16,-2986,2986,0.0,0.0,0.0,0.10710526315789473
-0.58,0.58,6.42,0.7046757569628911,0.21,-3044,3044,0.0,0.0,0.0,0.10974358974358975
-0.56,0.56,6.86,0.697663767172952,0.22,-3100,3100,0.0,0.0,0.0,0.1125
-0.5,0.5,7.31,0.6907215513185129,0.25,-3150,3150,0.0,0.0,0.0,0.11585365853658537
-0.58,0.58,7.02,0.6838484151027725,0.21,-3208,3208,0.0,0.0,0.0,0.1180952380952381
-0.34,0.34,7.46,0.6770436711376424,0.33,-3242,3242,0.0,0.0,0.0,0.12302325581395349
-0.7,0.7,6.6,0.6703066388750015,0.15,-3378,3378,0.0,0.0,0.0,0.12466666666666666
-0.58,0.58,7.03,0.6636366445386316,0.21,-3436,3436,0.0,0.0,0.0,0.1265217391304348
-0.4,0.4,7.15,0.657033021056833,0.3,-3476,3476,0.0,0.0,0.0,0.1302127659574468
