avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
0.06,-0.06,6.44,0.7787910474734399,0.53,-1142,1142,0.0,0.0,0.0,0.2960714285714286
-0.5,0.5,6.84,0.7710415615298397,0.25,-1192,1192,0.0,0.0,0.0,0.2944827586206897
-0.46,0.46,6.67,0.7633691880961806,0.27,-1238,1238,0.0,0.0,0.0,0.2936666666666667
-0.36,0.36,6.66,0.7557731598519929,0.32,-1274,1274,0.0,0.0,0.0,0.29451612903225804
-0.02,0.02,6.99,0.748252717112154,0.49,-1276,1276,0.0,0.0,0.0,0.300625
0.42,-0.42,6.39,0.74080710775091,0.71,-1214,1214,0.0,0.0,0.0,0.3214705882352941
-0.32,0.32,6.42,0.7334355871266565,0.34,-1246,1246,0.0,0.0,0.0,0.322
-0.2,0.2,6.88,0.7261374180074647,0.4,-1266,1266,0.0,0.0,0.0,0.32416666666666666
-0.88,0.88,5.27,0.7189118704973512,0.06,-1354,1354,0.0,0.0,0.0,0.317027027027027
-0.28,0.28,6.29,0.7117582219632792,0.36,-1382,1382,0.0,0.0,0.0,0.3181578947368421
0.7,-0.7,5.34,0.7046757569628911,0.85,-1312,1312,0.0,0.0,0.0,0.33179487179487177
0.68,-0.68,5.3,0.697663767172952,0.84,-1244,1244,0.0,0.0,0.0,0.3445
0.66,-0.66,5.37,0.6907215513185129,0.83,-1178,1178,0.0,0.0,0.0,0.35634146341463413
0.52,-0.52,5.22,0.6838484151027725,0.76,-1126,1126,0.0,0.0,0.0,0.365952380952381
0.64,-0.64,4.81,0.6770436711376424,0.82,-1062,1062,0.0,0.0,0.0,0.37651162790697673
0.76,-0.76,5.19,0.6703066388750015,0.88,-912,912,0.0,0.0,0.0,0.39866666666666667
0.78,-0.78,5.25,0.6636366445386316,0.89,-834,834,0.0,0.0,0.0,0.4093478260869565
0.8,-0.8,5.29,0.657033021056833,0.9,-754,754,0.0,0.0,0.0,0.4197872340425532
0.92,-0.92,5.39,0.6504951079957114,0.96,-662,662,0.0,0.0,0.0,0.43104166666666666
0.68,-0.68,5.02,0.6440222514931265,0.84,-594,594,0.0,0.0,0.0,0.4393877551020408
0.72,-0.72,5.46,0.6376138041932984,0.86,-522,522,0.0,0.0,0.0,0.4478
0.82,-0.82,5.28,0.6312691251820646,0.91,-440,440,0.0,0.0,0.0,0.4568627450980392
0.74,-0.74,5.12,0.6249875799227835,0.87,-366,366,0.0,0.0,0.0,0.4648076923076923
0.86,-0.86,5.24,0.6187685401928729,0.93,-280,280,0.0,0.0,0.0,0.47358490566037736
0.78,-0.78,5.19,0.6126113840209793,0.89,-202,202,0.0,0.0,0.0,0.4812962962962963
0.72,-0.72,5.24,0.6065154956247766,0.86,-54,54,0.0,0.0,0.0,0.4951785714285714
0.8,-0.8,5.32,0.6004802653493791,0.9,26,-26,0.0,0.0,0.0,0.502280701754386
0.82,-0.82,5.14,0.594505089606372,0.91,108,-108,0.0,0.0,0.0,0.5093103448275862
-0.6,0.6,7.12,0.5885893708134431,0.2,48,-48,0.0,0.0,0.0,0.5040677966101695
-0.4,0.4,6.3,0.5827325173346204,0.3,8,-8,0.0,0.0,0.0,0.5006666666666667
-0.84,0.84,6.45,0.5769339434210992,0.08,-76,76,0.0,0.0,0.0,0.4937704918032787
-0.7,0.7,5.54,0.5711930691526644,0.15,-146,146,0.0,0.0,0.0,0.4882258064516129
-0.96,0.96,5.14,0.565509320379691,0.02,-242,242,0.0,0.0,0.0,0.4807936507936508
-0.92,0.92,5.49,0.5598821286657205,0.04,-334,334,0.0,0.0,0.0,0.47390625
-0.3,0.3,7.32,0.5543109312306146,0.35,-364,364,0.0,0.0,0.0,0.472
-0.46,0.46,7.16,0.5487951708942683,0.27,-454,454,0.0,0.0,0.0,0.46611940298507465
-0.92,0.92,5.79,0.5433342960208886,0.04,-546,546,0.0,0.0,0.0,0.4598529411764706
-0.96,0.96,4.5,0.5379277604638235,0.02,-642,642,0.0,0.0,0.0,0.4534782608695652
-0.96,0.96,5.3,0.5325750235109391,0.02,-738,738,0.0,0.0,0.0,0.4472857142857143
-0.96,0.96,4.91,0.5272755498305473,0.02,-834,834,0.0,0.0,0.0,0.4412676056338028
-0.96,0.96,4.09,0.5220288094178624,0.02,-930,930,0.0,0.0,0.0,0.4354166666666667
-0.9,0.9,5.43,0.5168342775419988,0.05,-1020,1020,0.0,0.0,0.0,0.4301369863013699
-0.96,0.96,4.87,0.5116914346934888,0.02,-1116,1116,0.0,0.0,0.0,0.4245945945945946
-0.9,0.9,6.06,0.506599766532328,0.05,-1206,1206,0.0,0.0,0.0,0.4196
-0.94,0.94,4.93,0.5015587638365347,0.03,-1300,1300,0.0,0.0,0.0,0.4144736842105263
-0.9,0.9,5.57,0.496567922451223,0.05,-1486,1486,0.0,0.0,0.0,0.40474358974358976
-0.98,0.98,5.44,0.4916267432381818,0.01,-1584,1584,0.0,0.0,0.0,0.39974683544303796
-0.9,0.9,5.96,0.4867347320259549,0.05,-1674,1674,0.0,0.0,0.0,0.395375
-0.92,0.92,5.48,0.48189139956041893,0.04,-1766,1766,0.0,0.0,0.0,0.39098765432098764
-0.76,0.76,5.76,0.4770962614558525,0.12,-1842,1842,0.0,0.0,0.0,0.3876829268292683
-0.82,0.82,6.19,0.4723488381464926,0.09,-1924,1924,0.0,0.0,0.0,0.3840963855421687
-0.94,0.94,4.97,0.467648654838573,0.03,-2018,2018,0.0,0.0,0.0,0.3798809523809524
-0.96,0.96,4.64,0.46299524146283894,0.02,-2114,2114,0.0,0.0,0.0,0.3756470588235294
-0.82,0.82,6.08,0.4583881326275357,0.09,-2196,2196,0.0,0.0,0.0,0.3723255813953488
-0.86,0.86,6.58,0.45382686757186447,0.07,-2282,2282,0.0,0.0,0.0,0.36885057471264365
-0.96,0.96,4.52,0.4493109901199013,0.02,-2468,2468,0.0,0.0,0.0,0.36134831460674155
-0.44,0.44,6.96,0.44484004863497356,0.28,-2512,2512,0.0,0.0,0.0,0.36044444444444446
-0.52,0.52,6.77,0.4404135959744933,0.24,-2564,2564,0.0,0.0,0.0,0.35912087912087914
-0.62,0.62,6.89,0.4360311894452362,0.19,-2626,2626,0.0,0.0,0.0,0.35728260869565215
-0.92,0.92,7.11,0.4316923907590687,0.04,-2718,2718,0.0,0.0,0.0,0.3538709677419355
-1.0,1.0,5.97,0.42739676598911336,0.04,-2818,2818,0.0,0.0,0.0,0.35010638297872343
-0.92,0.92,6.06,0.42314388552635285,0.04,-2910,2910,0.0,0.0,0.0,0.3468421052631579
-0.96,0.96,4.56,0.4189333240366638,0.02,-3006,3006,0.0,0.0,0.0,0.3434375
-0.92,0.92,5.2,0.41476466041827703,0.04,-3098,3098,0.0,0.0,0.0,0.34030927835051544
-0.96,0.96,5.57,0.41063747775966636,0.02,-3194,3194,0.0,0.0,0.0,0.3370408163265306
