avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.4,0.4,7.53,0.8352626935120188,0.3,-1508,1508,0.0,0.0,0.0,0.123
-0.36,0.36,6.92,0.8269512773451482,0.32,-1544,1544,0.0,0.0,0.0,0.13238095238095238
-0.38,0.38,7.45,0.8187225652655491,0.31,-1626,1626,0.0,0.0,0.0,0.14652173913043479
-0.48,0.48,7.21,0.8105757343128605,0.26,-1674,1674,0.0,0.0,0.0,0.15125
-0.58,0.58,6.65,0.8025099697157205,0.21,-1732,1732,0.0,0.0,0.0,0.1536
-0.52,0.52,6.67,0.7945244648102819,0.24,-1784,1784,0.0,0.0,0.0,0.15692307692307692
-0.44,0.44,7.33,0.7866184209595359,0.28,-1828,1828,0.0,0.0,0.0,0.16148148148148148
-0.42,0.42,6.92,0.7787910474734399,0.29,-1870,1870,0.0,0.0,0.0,0.16607142857142856
-0.54,0.54,6.65,0.7710415615298397,0.23,-1924,1924,0.0,0.0,0.0,0.16827586206896553
-0.5,0.5,6.91,0.7633691880961806,0.25,-1974,1974,0.0,0.0,0.0,0.171
-0.42,0.42,7.16,0.7557731598519929,0.29,-2016,2016,0.0,0.0,0.0,0.17483870967741935
-0.48,0.48,7.05,0.748252717112154,0.26,-2064,2064,0.0,0.0,0.0,0.1775
-0.54,0.54,6.72,0.74080710775091,0.23,-2168,2168,0.0,0.0,0.0,0.1811764705882353
-0.6,0.6,6.71,0.7334355871266565,0.2,-2228,2228,0.0,0.0,0.0,0.18171428571428572
-0.5,0.5,7.56,0.7261374180074647,0.25,-2278,2278,0.0,0.0,0.0,0.1836111111111111
-0.42,0.42,7.48,0.7189118704973512,0.29,-2320,2320,0.0,0.0,0.0,0.1864864864864865
-0.48,0.48,6.93,0.7117582219632792,0.26,-2368,2368,0.0,0.0,0.0,0.18842105263157893
-0.48,0.48,7.04,0.7046757569628911,0.26,-2416,2416,0.0,0.0,0.0,0.19025641025641027
-0.46,0.46,7.4,0.697663767172952,0.27,-2462,2462,0.0,0.0,0.0,0.19225
-0.66,0.66,7.1,0.6907215513185129,0.17,-2528,2528,0.0,0.0,0.0,0.19170731707317074
-0.74,0.74,7.44,0.6838484151027725,0.13,-2602,2602,0.0,0.0,0.0,0.19023809523809523
-0.74,0.74,7.19,0.6770436711376424,0.13,-2676,2676,0.0,0.0,0.0,0.1888372093023256
-0.74,0.74,6.76,0.6703066388750015,0.13,-2826,2826,0.0,0.0,0.0,0.186
-0.78,0.78,7.4,0.6636366445386316,0.11,-2904,2904,0.0,0.0,0.0,0.18434782608695652
-0.82,0.82,7.07,0.657033021056833,0.09,-2986,2986,0.0,0.0,0.0,0.1823404255319149
-0.82,0.82,6.97,0.6504951079957114,0.09,-3068,3068,0.0,0.0,0.0,0.18041666666666667
-0.72,0.72,7.88,0.6440222514931265,0.14,-3140,3140,0.0,0.0,0.0,0.17959183673469387
-0.82,0.82,6.64,0.6376138041932984,0.09,-3222,3222,0.0,0.0,0.0,0.1778
-0.82,0.82,7.1,0.6312691251820646,0.09,-3304,3304,0.0,0.0,0.0,0.17607843137254903
-0.72,0.72,7.28,0.6249875799227835,0.14,-3376,3376,0.0,0.0,0.0,0.1753846153846154
-0.92,0.92,6.99,0.6187685401928729,0.04,-3468,3468,0.0,0.0,0.0,0.1728301886792453
-0.6,0.6,7.28,0.6126113840209793,0.2,-3528,3528,0.0,0.0,0.0,0.17333333333333334
-0.5,0.5,6.59,0.6065154956247766,0.25,-3606,3606,0.0,0.0,0.0,0.1780357142857143
-0.5,0.5,6.67,0.6004802653493791,0.25,-3656,3656,0.0,0.0,0.0,0.1792982456140351
-0.44,0.44,6.73,0.594505089606372,0.28,-3700,3700,0.0,0.0,0.0,0.1810344827586207
-0.6,0.6,6.45,0.5885893708134431,0.2,-3760,3760,0.0,0.0,0.0,0.18135593220338983
-0.4,0.4,6.37,0.5827325173346204,0.3,-3800,3800,0.0,0.0,0.0,0.18333333333333332
-0.14,0.14,6.93,0.5769339434210992,0.43,-3814,3814,0.0,0.0,0.0,0.18737704918032788
-0.18,0.18,6.66,0.5711930691526644,0.41,-3832,3832,0.0,0.0,0.0,0.19096774193548388
-0.16,0.16,6.64,0.565509320379691,0.42,-3848,3848,0.0,0.0,0.0,0.1946031746031746
-0.26,0.26,6.7,0.5598821286657205,0.37,-3874,3874,0.0,0.0,0.0,0.19734375
-0.22,0.22,5.85,0.5543109312306146,0.39,-3896,3896,0.0,0.0,0.0,0.2003076923076923
-0.34,0.34,5.58,0.5487951708942683,0.33,-3950,3950,0.0,0.0,0.0,0.20522388059701493
-0.26,0.26,5.83,0.5433342960208886,0.37,-3976,3976,0.0,0.0,0.0,0.2076470588235294
-0.24,0.24,5.99,0.5379277604638235,0.38,-4000,4000,0.0,0.0,0.0,0.21014492753623187
-0.46,0.46,5.37,0.5325750235109391,0.27,-4046,4046,0.0,0.0,0.0,0.211
-0.14,0.14,6.29,0.5272755498305473,0.43,-4060,4060,0.0,0.0,0.0,0.2140845070422535
-0.4,0.4,6.14,0.5220288094178624,0.3,-4100,4100,0.0,0.0,0.0,0.2152777777777778
-0.38,0.38,6.0,0.5168342775419988,0.31,-4138,4138,0.0,0.0,0.0,0.2165753424657534
-0.34,0.34,6.15,0.5116914346934888,0.33,-4172,4172,0.0,0.0,0.0,0.2181081081081081
-0.34,0.34,6.08,0.506599766532328,0.33,-4206,4206,0.0,0.0,0.0,0.2196
-0.5,0.5,5.72,0.5015587638365347,0.25,-4256,4256,0.0,0.0,0.0,0.22
-0.32,0.32,6.43,0.496567922451223,0.34,-4326,4326,0.0,0.0,0.0,0.2226923076923077
-0.5,0.5,5.76,0.4916267432381818,0.25,-4376,4376,0.0,0.0,0.0,0.2230379746835443
-0.1,0.1,6.14,0.4867347320259549,0.45,-4386,4386,0.0,0.0,0.0,0.225875
-0.3,0.3,5.74,0.48189139956041893,0.35,-4416,4416,0.0,0.0,0.0,0.22740740740740742
-0.34,0.34,5.5,0.4770962614558525,0.33,-4450,4450,0.0,0.0,0.0,0.22865853658536586
0.14,-0.14,5.85,0.4723488381464926,0.57,-4436,4436,0.0,0.0,0.0,0.2327710843373494
0.12,-0.12,5.74,0.467648654838573,0.56,-4424,4424,0.0,0.0,0.0,0.23666666666666666
0.24,-0.24,5.85,0.46299524146283894,0.62,-4400,4400,0.0,0.0,0.0,0.2411764705882353
0.22,-0.22,6.08,0.4583881326275357,0.61,-4378,4378,0.0,0.0,0.0,0.24546511627906978
0.18,-0.18,5.83,0.45382686757186447,0.59,-4360,4360,0.0,0.0,0.0,0.24942528735632183
0.14,-0.14,5.9,0.4493109901199013,0.57,-4330,4330,0.0,0.0,0.0,0.25674157303370787
0.1,-0.1,5.9,0.44484004863497356,0.55,-4320,4320,0.0,0.0,0.0,0.26
0.08,-0.08,5.58,0.4404135959744933,0.54,-4312,4312,0.0,0.0,0.0,0.2630769230769231
0.06,-0.06,5.61,0.4360311894452362,0.53,-4306,4306,0.0,0.0,0.0,0.2659782608695652
0.04,-0.04,5.57,0.4316923907590687,0.52,-4302,4302,0.0,0.0,0.0,0.26870967741935486
0.12,-0.12,5.75,0.42739676598911336,0.56,-4290,4290,0.0,0.0,0.0,0.27180851063829786
0.34,-0.34,6.24,0.42314388552635285,0.67,-4256,4256,0.0,0.0,0.0,0.276
0.16,-0.16,5.85,0.4189333240366638,0.58,-4240,4240,0.0,0.0,0.0,0.2791666666666667
0.12,-0.12,5.58,0.41476466041827703,0.56,-4228,4228,0.0,0.0,0.0,0.2820618556701031
0.14,-0.14,5.73,0.41063747775966636,0.57,-4214,4214,0.0,0.0,0.0,0.285
0.14,-0.14,5.65,0.4065513632978508,0.57,-4194,4194,0.0,0.0,0.0,0.2903
0.24,-0.24,5.94,0.40250590837711264,0.62,-4170,4170,0.0,0.0,0.0,0.29356435643564355
0.22,-0.22,6.05,0.39850070840813034,0.61,-4148,4148,0.0,0.0,0.0,0.2966666666666667
0.14,-0.14,5.72,0.39453536282751267,0.57,-4134,4134,0.0,0.0,0.0,0.2993203883495146
0.02,-0.02,5.56,0.3906094750577395,0.51,-4132,4132,0.0,0.0,0.0,0.3013461538461538
0.08,-0.08,5.72,0.3867226524674988,0.54,-4124,4124,0.0,0.0,0.0,0.3036190476190476
0.36,-0.36,6.21,0.38287450633242015,0.68,-4088,4088,0.0,0.0,0.0,0.3071698113207547
0.24,-0.24,5.83,0.3790646517961982,0.62,-4064,4064,0.0,0.0,0.0,0.31009345794392523
0.3,-0.3,6.15,0.375292707832101,0.65,-4034,4034,0.0,0.0,0.0,0.31324074074074076
0.18,-0.18,5.82,0.37155829720486555,0.59,-4016,4016,0.0,0.0,0.0,0.31577981651376147
