avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.76,0.76,6.53,0.6004802653493791,0.12,-3346,3346,0.0,0.0,0.0,0.17826923076923076
-0.78,0.78,6.57,0.594505089606372,0.11,-3424,3424,0.0,0.0,0.0,0.1769811320754717
-0.78,0.78,6.7,0.5885893708134431,0.11,-3502,3502,0.0,0.0,0.0,0.17574074074074075
-0.34,0.34,6.49,0.5827325173346204,0.33,-3536,3536,0.0,0.0,0.0,0.17854545454545453
-0.24,0.24,7.17,0.5769339434210992,0.38,-3560,3560,0.0,0.0,0.0,0.18214285714285713
-0.24,0.24,6.82,0.5711930691526644,0.38,-3584,3584,0.0,0.0,0.0,0.1856140350877193
-0.24,0.24,6.99,0.565509320379691,0.38,-3608,3608,0.0,0.0,0.0,0.1889655172413793
-0.3,0.3,6.94,0.5598821286657205,0.35,-3638,3638,0.0,0.0,0.0,0.1916949152542373
-0.24,0.24,7.07,0.5543109312306146,0.38,-3662,3662,0.0,0.0,0.0,0.19483333333333333
-0.22,0.22,6.97,0.5487951708942683,0.39,-3684,3684,0.0,0.0,0.0,0.1980327868852459
-0.26,0.26,7.14,0.5433342960208886,0.37,-3710,3710,0.0,0.0,0.0,0.20080645161290323
-0.22,0.22,6.79,0.5379277604638235,0.39,-3732,3732,0.0,0.0,0.0,0.2038095238095238
-0.22,0.22,7.01,0.5325750235109391,0.39,-3754,3754,0.0,0.0,0.0,0.20671875
-0.2,0.2,7.36,0.5272755498305473,0.4,-3774,3774,0.0,0.0,0.0,0.2096923076923077
-0.46,0.46,6.38,0.5220288094178624,0.27,-3820,3820,0.0,0.0,0.0,0.2106060606060606
-0.24,0.24,7.04,0.5168342775419988,0.38,-3844,3844,0.0,0.0,0.0,0.21313432835820895
-0.1,0.1,7.04,0.5116914346934888,0.45,-3854,3854,0.0,0.0,0.0,0.21661764705882353
-0.26,0.26,7.1,0.506599766532328,0.37,-3880,3880,0.0,0.0,0.0,0.21884057971014492
-0.2,0.2,7.17,0.5015587638365347,0.4,-3900,3900,0.0,0.0,0.0,0.22142857142857142
-0.34,0.34,6.86,0.496567922451223,0.33,-3934,3934,0.0,0.0,0.0,0.22295774647887323
-0.42,0.42,6.97,0.4916267432381818,0.29,-3976,3976,0.0,0.0,0.0,0.2238888888888889
-0.18,0.18,7.27,0.4867347320259549,0.41,-3994,3994,0.0,0.0,0.0,0.22643835616438357
-0.22,0.22,6.91,0.48189139956041893,0.39,-4016,4016,0.0,0.0,0.0,0.22864864864864864
-0.22,0.22,6.97,0.4770962614558525,0.39,-4038,4038,0.0,0.0,0.0,0.2308
-0.28,0.28,6.61,0.4723488381464926,0.36,-4066,4066,0.0,0.0,0.0,0.2325
-0.02,0.02,6.87,0.467648654838573,0.49,-4068,4068,0.0,0.0,0.0,0.23584415584415586
-0.14,0.14,6.45,0.46299524146283894,0.43,-4082,4082,0.0,0.0,0.0,0.23833333333333334
0.04,-0.04,6.58,0.4583881326275357,0.52,-4078,4078,0.0,0.0,0.0,0.2418987341772152
0.16,-0.16,6.28,0.45382686757186447,0.58,-4062,4062,0.0,0.0,0.0,0.246125
-0.04,0.04,6.21,0.4493109901199013,0.48,-4066,4066,0.0,0.0,0.0,0.24901234567901234
0.1,-0.1,6.37,0.44484004863497356,0.55,-4056,4056,0.0,0.0,0.0,0.2526829268292683
0.24,-0.24,6.6,0.4404135959744933,0.62,-4032,4032,0.0,0.0,0.0,0.25710843373493975
0.26,-0.26,6.72,0.4360311894452362,0.63,-4006,4006,0.0,0.0,0.0,0.26154761904761903
0.12,-0.12,6.11,0.4316923907590687,0.56,-3994,3994,0.0,0.0,0.0,0.2650588235294118
0.24,-0.24,6.18,0.42739676598911336,0.62,-3970,3970,0.0,0.0,0.0,0.2691860465116279
0.38,-0.38,6.11,0.42314388552635285,0.69,-3932,3932,0.0,0.0,0.0,0.27402298850574713
0.84,-0.84,5.24,0.4189333240366638,0.92,-3848,3848,0.0,0.0,0.0,0.28136363636363637
0.86,-0.86,5.26,0.41476466041827703,0.93,-3762,3762,0.0,0.0,0.0,0.2886516853932584
0.7,-0.7,5.2,0.41063747775966636,0.85,-3692,3692,0.0,0.0,0.0,0.29488888888888887
0.74,-0.74,5.49,0.4065513632978508,0.87,-3618,3618,0.0,0.0,0.0,0.3012087912087912
0.68,-0.68,5.12,0.40250590837711264,0.84,-3550,3550,0.0,0.0,0.0,0.3070652173913043
0.6,-0.6,5.2,0.39850070840813034,0.8,-3490,3490,0.0,0.0,0.0,0.3123655913978495
0.7,-0.7,5.26,0.39453536282751267,0.85,-3420,3420,0.0,0.0,0.0,0.3180851063829787
0.68,-0.68,5.14,0.3906094750577395,0.84,-3352,3352,0.0,0.0,0.0,0.3235789473684211
0.8,-0.8,5.38,0.3867226524674988,0.9,-3272,3272,0.0,0.0,0.0,0.32958333333333334
0.72,-0.72,5.35,0.38287450633242015,0.86,-3200,3200,0.0,0.0,0.0,0.33505154639175255
0.82,-0.82,5.4,0.3790646517961982,0.91,-3118,3118,0.0,0.0,0.0,0.34091836734693876
0.82,-0.82,5.29,0.375292707832101,0.91,-3036,3036,0.0,0.0,0.0,0.3466666666666667
0.76,-0.76,5.59,0.37155829720486555,0.88,-2960,2960,0.0,0.0,0.0,0.352
